Date,Realized Volatility,Abs_Bias,squared_pct_chg,abs_overnight_info
2005-08-23,1.5765206643686085,-0.008523458418764562,-0.7457,0.0012957303982616963
2005-08-24,1.6558381900458656,0.010661382049147683,1.494,0.0007382867971319484
2005-08-25,1.1504707507111107,0.01101151697198599,0.4574,0.00045619563482901526
2005-08-26,0.7217850021729907,0.006752787813703698,-0.0525,0.000118607817418237
2005-08-29,1.3441402623229122,-0.0075134976458937075,-1.4875,-0.0024344681195742623
2005-08-30,0.5231197834585026,-0.013882760372791125,-0.6967,-0.0004990842953986885
2005-08-31,0.8427172154748098,0.001077810679949387,1.4317,0.0007754144170295518
2005-09-01,1.0930215446302265,0.017821007118360654,1.9036,0.0017951138781606701
2005-09-02,0.6389473305625649,0.018241037046521136,0.3304,0.00018251298563320972
2005-09-05,0.55386450772477,0.017313205840467027,0.6204,0.0008414614516816243
2005-09-06,1.7453389194104407,-0.006662787076042953,-1.9145,-0.0021773898023269567
2005-09-07,1.5769588503928218,0.005718225429694357,1.7887,0.0016431148915803107
2005-09-08,1.8958955473845616,0.004210238028024449,0.0085,7.032507770077245e-05
2005-09-09,1.256490718991012,6.45205142451033e-05,-0.4007,0.00010254806739506961
2005-09-12,0.5711385454291864,0.0002200998548991251,-0.1188,3.1980313594637266e-05
2005-09-13,0.5941471663518271,0.010357297580009472,1.595,0.0017405839694513148
2005-09-14,1.0122764359305636,0.01487964796092811,0.8364,0.00021192879928833008
2005-09-15,0.3881310801607928,0.01110277692547701,0.0016,0.0001133609891548204
2005-09-16,0.3116097175187805,0.0036530687574218845,-0.35600000000000004,0.00044427355617582265
2005-09-19,0.23571685630613676,0.004581793233970899,0.6332,0.001332852132040152
2005-09-20,0.7173836796840571,-0.002903439312073708,-0.6562,-0.0014565899642704494
2005-09-21,0.9069285422382146,-0.01855472686753057,-2.0311,-0.001937923052525825
2005-09-22,1.4867794819488631,-0.03278349273515602,-2.3593,-0.002300136303479583
2005-09-23,1.3689764337647166,-0.02937266655376014,-0.688,-0.0009092832183741351
2005-09-26,0.474639811496613,-0.01567256977599296,0.2658,9.523417868528838e-06
2005-09-27,0.8914073876268477,-0.02119059844802429,-1.8878,-0.0016956985437861505
2005-09-28,0.7039876780227979,-0.012787463248788988,-0.1291,0.002353705390926386
2005-09-29,0.7640658176121752,0.00871946330215767,2.095,0.001111469221419803
2005-09-30,0.4020996973172706,0.008201177814003202,0.0112,-0.0016819055394572402
2005-10-10,0.5248471657259437,-0.0035178569752440936,-1.442,-0.0008801448854400817
2005-10-11,0.6659536002963595,0.008188090233475442,1.6017,0.00025316707390654614
2005-10-12,0.3834277582048491,0.006961887539998379,0.4028,0.00014630729032383272
2005-10-13,0.3996787577396256,-0.0005291564299323426,-0.7958,-0.00020217086456941757
2005-10-14,0.4191730977436562,-0.00912447675574768,-1.1331,-0.001025494333318555
2005-10-17,0.6627876465844128,-0.014986968968146996,-0.7171,-9.89994865205901e-05
2005-10-18,0.5334441712534476,-0.003556426659993228,0.8685,-0.00013057272810002019
2005-10-19,0.8180127999027579,-0.004604640943969507,-0.5777,-0.0010184912132809032
2005-10-20,0.8084282331171708,-0.0005118511869728337,0.1182,-0.0002984734294964042
2005-10-21,0.5777580030534551,0.003892874844129146,0.4726,1.139027507068846e-05
2005-10-24,0.2496322624623559,0.002039823885180425,-0.0129,-0.0008749229083058196
2005-10-25,0.5266874494562326,-0.011567084455847976,-1.6871,-0.0022209867754892088
2005-10-26,0.7579576991879884,-0.027168614200229868,-2.2067,-0.0029492178480081677
2005-10-27,1.3300152053989882,-0.019767439185104152,0.0566,-0.00017946885466368911
2005-10-28,1.4800129210628477,-0.02441167527863186,-1.5408,-0.0016917399089280138
2005-10-31,1.043341335455419,-0.004757173635494993,1.1056,-0.0010437200591884022
2005-11-01,0.8259740349113576,-0.0016025366842571387,-0.2623,4.3120314400013626e-05
2005-11-02,1.0068286708524552,0.010536492137321218,1.3617,-0.00017923531744123977
2005-11-03,0.9068736515095668,0.0023406841047064475,-0.8616,-0.0009271392574090598
2005-11-04,0.6641421175120205,0.0031706066604044736,0.4357,-0.00047100073066630443
2005-11-07,0.4104713419630875,0.002292003320157221,0.055,-0.0006452815150810309
2005-11-08,0.7425466938622591,0.00721140485943117,0.8629,0.0003602477462685272
2005-11-09,0.4884885080586866,0.0048061146102647,-0.1796,-0.001091600160220807
2005-11-10,0.9006382422879368,-0.011993609704726182,-1.7914,-0.002398350731846577
2005-11-11,0.7816336393971529,-0.008455893218300758,0.174,-0.0005835521054651238
2005-11-14,0.2421563520612913,-0.0076793678907458585,-0.1414,-0.00012952624187612116
2005-11-15,0.6020325175392958,-0.004610960091707028,-0.1052,-0.0006273185466127984
2005-11-16,0.6806178835410559,0.005292587540067117,0.7708,-0.0009238769892405685
2005-11-17,0.35579450786272354,0.003479264511098812,-0.0529,0.00019262097409900036
2005-11-18,1.4540038389339764,0.018229652016299447,1.9802,0.0006953720453370948
2005-11-21,0.4088796272784457,0.015189490282301321,0.2629,-0.00022057264140418198
2005-11-22,0.5886395636713797,-0.006034918967191771,-1.9002,-0.0019086974497071196
2005-11-23,0.3662302266969121,-0.0013920834083718248,0.6454,-0.00037176386096504643
2005-11-24,0.4837465000302125,0.0022112176106272585,0.6899,-8.173688183710226e-05
2005-11-25,0.2563669832778091,0.00396855057844725,0.1385,-0.0009754369263310636
2005-11-28,0.35198014301696223,0.0019247386176015624,-0.3671,-0.0011295304012310936
2005-11-29,0.3213126862537936,-0.0103059672314183,-1.2457,-0.0015390337779894736
2005-11-30,0.30180144143471704,-0.007057833622333476,0.2074,-0.0004340220582275123
2005-12-01,0.2567548144715001,-0.004880608843502721,-0.0468,0.0009178973791197365
2005-12-02,0.29361241072503963,-0.005212827626362326,-0.4059,-0.0010843984846031773
2005-12-05,0.3231700978459833,-0.013321803994325698,-1.379,-0.0015013159036945112
2005-12-06,0.4398943890863392,-0.0037043324209342643,0.7966,-4.872364729635592e-05
2005-12-07,0.3532402380024978,0.0070395973096877285,1.0867,0.0009725947228522713
2005-12-08,0.39346383288920017,0.005941143535574511,-0.1175,-0.0007359377481108709
2005-12-09,0.3543913157839265,0.016167315943128813,1.3797,0.00204016887348768
2005-12-12,0.3027191507871378,0.011986943602101618,0.2595,-0.0005393946366938351
2005-12-13,0.4049142430867396,0.007860534527123875,0.1325,-0.0003364177624520792
2005-12-14,0.4047919312440928,0.009950520166585264,0.6746,0.00025321415522405744
2005-12-15,0.6293120422029485,0.003778650359117286,-0.1628,-0.0007318741289550346
2005-12-16,0.15422764868936767,0.004786305305841232,0.3518,0.0002917513749194356
2005-12-19,0.23351866867509,0.005805142918440254,0.3763,3.976060581489804e-05
2005-12-20,0.22374298096780149,0.0065713409144532164,0.4057,-0.00032125771349811316
2005-12-21,0.2828149393242669,0.0006936758167617185,-0.4913,-0.0010573711025703147
2005-12-22,0.1777595077400199,0.0025779967396966086,0.3961,0.00041128289576874977
2005-12-23,0.1318394019168235,0.007971227224197186,0.8485,0.0007849331660070291
2005-12-26,0.4295216704528124,0.013974422231881611,1.044,0.0005755490343437586
2005-12-27,0.21044974566656866,0.008646796777593835,-0.2191,0.0007179338709386585
2005-12-28,0.2273716027032851,0.006428778135489921,0.2379,0.0004078564263680917
2005-12-29,0.21984118154927085,0.011446042636124254,1.1087,0.0014632042678259793
2005-12-30,0.29481709294110736,0.0010832805759184438,-0.7527,0.00242673570178642
2006-01-04,0.3844239017080643,0.013952140263937984,1.7145,0.0019811635280193585
2006-01-05,0.3389697865811534,0.020353177508965814,1.3807,0.0012871024447242974
2006-01-06,0.8957224272222485,0.021596062141624017,1.0151,0.000742227924486194
2006-01-09,0.6066582296485421,0.019065637198483643,0.5164,0.0001480557811079919
2006-01-10,0.5376819362700339,0.01312390696460497,0.4072,-0.0006613591539972319
2006-01-11,0.6819959472472288,0.00022484384485821352,-0.7836,-0.0018902245836933673
2006-01-12,0.44976796117251794,0.008207958977491714,1.2923,0.0011837738834721279
2006-01-13,0.7199713064728768,0.0019424097422753306,-0.4276,-0.0002857647029621546
2006-01-16,0.4426619659771902,-0.011277262825514889,-1.5219999999999998,-0.0021755024134950673
2006-01-17,0.4504754753765711,-0.004652448623507333,0.46299999999999997,-0.0007558063128136894
2006-01-18,0.5730416171525508,0.012104216142353685,2.0615,0.001404129895143491
2006-01-19,0.942281676131613,0.022759197043175305,1.4778,-0.00013344067203568954
2006-01-20,0.6259026514218479,0.020269617682835417,0.2982,-0.00042309324817324523
2006-01-23,0.3615620823360214,0.01203225664888663,0.0371,0.00018393338000777248
2006-01-24,0.5872679322699088,0.001979298189311862,-0.2956,-0.0006335558713779221
2006-01-25,0.6103490256459763,0.002782093721577894,0.4779,0.0039324950749728416
2006-02-06,0.4664880074626696,0.02034325184480945,2.3513,0.0014178845942112162
2006-02-07,1.4553030780903058,0.011816222111984409,-0.4295,1.9499129754407818e-05
2006-02-08,0.7235244203610461,0.012618289030634777,0.6208,-0.0008445065509139482
2006-02-09,0.8207738781597158,-0.006238696234860619,-1.5969,6.459261362135038e-05
2006-02-10,0.4639828492554831,0.0002327041885816783,1.04,0.0008728071276395966
2006-02-13,0.4392421391145053,-0.0008771506362030834,-0.2351,-1.0159158853717543e-05
2006-02-14,0.34532485939665764,0.0036760049844506426,0.5226,0.002182907642869658
2006-02-15,0.7584042696490845,0.012200121394928765,0.9981,-0.0005150783722065455
2006-02-16,1.057040833200574,-0.010192860187749453,-2.1963,-0.000970853604537858
2006-02-17,0.8506851284009918,-0.01034238004607868,-0.2538,0.0005513672904386979
2006-02-20,0.4162836533336454,-0.008336818770741772,0.0106,-0.0007079193741112988
2006-02-21,0.7795692562232438,0.007674471535686678,1.6469999999999998,0.00033679022167820705
2006-02-22,0.6213583971331222,0.006728052015306574,-0.3254,-7.475599180573056e-05
2006-02-23,0.6238733864596179,0.007473306272178348,0.3598,0.00045534215249798393
2006-02-24,0.25616295595785005,0.009080527751750722,0.6222,0.0006328643333954886
2006-02-27,0.5148578296884279,0.0047037038370651985,0.0247,-0.0018356536209997998
2006-02-28,0.4993148892965851,0.004483843676217347,0.1422,9.545128450838547e-05
2006-03-01,0.2708238492186805,0.006831354842076642,0.5817,-7.653536640006564e-07
2006-03-02,1.0449506573924572,-0.008815172026951146,-1.6011,-0.0008248154748562442
2006-03-03,0.8358103950409457,-0.0023461096851464802,0.5935,-0.00042536013176341925
2006-03-06,0.3458796229087059,-0.004435970839485215,-0.3357,-0.0005432231112045827
2006-03-07,0.7082306000077605,-0.02110817532206788,-2.2529,-0.002567750529588686
2006-03-08,0.965285727092028,-0.019909138379162528,-0.7566,-0.002339616880201234
2006-03-09,0.3947194351807426,-0.01768938462356484,-0.4173,1.7668170870344113e-05
2006-03-10,0.3684295190911553,-0.009791372301562795,0.0391,-0.00028342566267891556
2006-03-13,0.34516888845831256,0.005997465666199631,1.1256,0.0005936281966762991
2006-03-14,0.3143198509268808,0.005635681011447957,-0.05,0.0001485143603012773
2006-03-15,0.3370036791390708,0.014212092422211775,1.2524,-0.000154544531294043
2006-03-16,0.22761738571289003,0.009115692622900795,-0.0488,-0.0009265076039666198
2006-03-17,0.4306208716722921,0.0016115390325746048,-0.3711,9.373610457696913e-05
2006-03-20,0.4206773204235167,0.011921029183199039,1.4932,0.00010632629843509989
2006-03-21,0.3850438435624656,0.008535158997090342,0.1534,-0.000724071452675723
2006-03-22,0.35457879289893124,0.010008291448778017,0.4891,-0.00039492460693058007
2006-03-23,0.33713753190796314,0.010045209809742772,0.4435,-0.00024264781094895937
2006-03-24,0.4954745464353642,0.00013704495623034774,-0.5953,0.0010514249628288397
2006-03-27,0.3512260954238981,-8.842331394465219e-05,0.0935,-0.0001196137634424943
2006-03-28,0.25537197781700993,0.0008313073367247625,0.2219,0.0004557046681590293
2006-03-29,0.41121366428253625,0.004672859464400325,0.5217,0.00021138005983623032
2006-03-30,0.2783415292192529,-0.0024797449192641707,-0.831,-0.0024746400815889302
2006-03-31,0.31862898356774383,-0.0002747440711088345,0.2763,0.00029957885905851356
2006-04-03,0.4046473728262709,0.012301511572338164,1.6311,0.0002773454271691733
2006-04-04,0.6060665375028165,0.015379020024052004,0.7827,0.0005736068109012393
2006-04-05,0.3643068360552063,0.017911856601467768,0.7794,0.001173795707905434
2006-04-06,0.5503311779077303,0.010758597421938632,-0.0317,0.0006782613043343488
2006-04-07,0.4810261742838052,0.006399529331712728,0.2409,0.0009481975283245347
2006-04-10,0.36583305974313796,0.012412841760568227,1.2,0.0013948229119700173
2006-04-11,0.6197680057069822,0.009907378870344097,0.2316,-0.00035830057248809055
2006-04-12,0.3614013655523067,0.005408553705553487,-0.1539,-0.0006280774344977758
2006-04-13,1.102700969271323,-0.01413510360222503,-2.0441,-0.0016789209273477823
2006-04-14,0.7957228653667114,0.003627527367064509,2.0421,0.0008131809275599977
2006-04-17,1.0695740366995885,0.014707255741174485,1.4031,0.0008693360930065452
2006-04-18,0.8539418714795145,0.016079032208345723,0.4715,0.0028980846799768756
2006-04-19,1.0772997845719687,0.019103930879603048,0.8366,0.0009989982224851701
2006-04-20,1.269969809774095,0.003455843914712098,-0.7734,1.6595576268763068e-05
2006-04-21,1.0240636383838142,0.017251776462845037,2.2291,0.004658831989083012
2006-04-24,2.0042296927887278,0.00782197488697367,-0.4946,-0.0027616752953090185
2006-04-25,1.2060514113553282,-0.0014148202312922464,-0.7107,-0.0004994935496620556
2006-04-26,1.2523040368724194,0.008204958815611008,1.2652,0.0010055071042280872
2006-04-27,1.0749903977144684,0.003278626377073657,-0.0526,-0.009367306563941469
2006-04-28,1.3957478222014654,0.016443359045170247,1.6581,0.0046889562447605115
2006-05-08,1.2084343129048838,0.04315904054207742,3.9495,0.004089538129678161
2006-05-09,2.120357305841734,0.04770864101778294,2.2749,0.0041711235355146314
2006-05-10,2.8227151852512096,0.03983285336222053,0.9487,0.0012084406090613342
2006-05-11,3.8077312469513984,0.018097117819455555,-0.5376,-0.0029307032934831057
2006-05-12,3.679914470868739,0.038396644576303096,4.2576,0.008342154892205578
2006-05-15,4.160314070238895,0.05475287548791208,3.8217,-0.003247885652029936
2006-05-16,7.629655630594993,0.013282022266680293,-3.0549,-1.3017277956883788e-05
2006-05-17,6.863152735643087,0.010602445228396817,0.7373,-0.008334815612210278
2006-05-18,3.6247869600995055,-0.004382593891898878,-0.484,0.0018112779832746284
2006-05-19,2.2153502485488668,0.014460249666178093,2.6133,-0.0016832020628703148
2006-05-22,2.7705437240648143,0.014111797359040779,-0.1118,-0.005885090757593581
2006-05-23,5.882277112939006,-0.017386714913307344,-3.2055,0.0032293278152843996
2006-05-24,5.397972174188345,-0.02165978961350401,-0.8493,-0.003436609088750764
2006-05-25,3.2310920001291734,-0.018121627288440578,0.0315,0.003224605129779512
2006-05-26,1.1014777584603346,0.0014771389979646443,1.4119,0.005076645589930706
2006-05-29,1.0278766556400445,0.023823207011169245,2.1466,0.0039000896411689467
2006-05-30,1.3071171377814683,0.02264931560978667,0.5308,-0.0006059925848749259
