Date,Realized Volatility
2021-08-16,0.3703644730378168
2021-08-17,0.9435689163175864
2021-08-18,0.7572650012879796
2021-08-19,0.3873483577863701
2021-08-20,0.9132166340079508
2021-08-23,0.3231494656282581
2021-08-24,0.33027277989719056
2021-08-25,0.2715953347029025
2021-08-26,0.5101652962384502
2021-08-27,0.4570336136735743
2021-08-30,0.677084669966054
2021-08-31,0.4574281180823298
2021-09-01,1.7279312137404117
2021-09-02,0.25850513651551826
2021-09-03,0.8083606096336046
2021-09-06,0.5077553108713706
2021-09-07,0.2794334684711544
2021-09-08,0.5217853981526602
2021-09-09,0.3855472092825166
2021-09-10,1.081372374955337
2021-09-13,0.5094790412081517
2021-09-14,1.036692161311447
2021-09-15,0.6117462873619889
2021-09-16,1.1308937352055308
2021-09-17,1.3605573995447455
2021-09-22,0.5858418716800086
2021-09-23,0.5171474928962772
2021-09-24,0.4824514886251174
2021-09-27,1.6511532360032042
2021-09-28,0.3916164798544103
2021-09-29,0.9791681357420172
2021-09-30,0.2501666614605277
2021-10-08,0.3744675985002779
2021-10-11,0.4006604758354351
2021-10-12,0.7779994349462365
2021-10-13,0.6646862113737878
2021-10-14,0.3287060866095361
2021-10-15,0.3788023367729301
2021-10-18,0.2336042245928006
2021-10-19,0.21915143836851755
2021-10-20,0.2100420467897364
2021-10-21,0.2949398903823784
2021-10-22,0.2768566760826477
2021-10-25,0.21694534166787566
2021-10-26,0.3528087415554061
2021-10-27,0.2541235496559364
2021-10-28,0.4625431390111069
2021-10-29,0.2820441785193881
2021-11-01,0.2288527858909109
2021-11-02,1.0611238021539633
2021-11-03,0.4765839130154788
2021-11-04,0.17673518565817956
2021-11-05,0.3278410226096109
2021-11-08,0.20794010383162426
2021-11-09,0.1817837770443025
2021-11-10,0.6285427359630171
2021-11-11,0.20232868357333775
2021-11-12,0.1939469890866402
2021-11-15,0.19068067958006232
2021-11-16,0.2807274485237053
2021-11-17,0.1410287415183279
2021-11-18,0.1746574323995064
2021-11-19,0.2370129584409265
2021-11-22,0.08541941223380807
2021-11-23,0.15639451643002386
2021-11-24,0.20582847579585456
2021-11-25,0.1295089551948246
2021-11-26,0.17217124101359144
2021-11-29,0.3477352536623975
2021-11-30,0.2175666313948989
2021-12-01,0.1257950598981184
2021-12-02,0.24493624928632984
2021-12-03,0.21285362797207316
2021-12-06,0.2441311042352285
2021-12-07,0.5736751307957421
2021-12-08,0.1563785361236313
2021-12-09,0.427952068200074
2021-12-10,0.18019028440988816
2021-12-13,0.27193285870579464
2021-12-14,0.13166733623592464
2021-12-15,0.1747309742483871
2021-12-16,0.19432302989778347
2021-12-17,0.24162451019137535
2021-12-20,0.6917582917087811
2021-12-21,0.2308686194474712
2021-12-22,0.19997880981838745
2021-12-23,0.22557513900645265
2021-12-24,0.4382559633432092
2021-12-27,0.22310370435725507
2021-12-28,0.23304139627841566
2021-12-29,0.1642067058321717
2021-12-30,0.1892464441374988
2021-12-31,0.1672537150779997
2022-01-04,0.2823381160446647
2022-01-05,0.4668520235182879
2022-01-06,0.4033870956668755
2022-01-07,0.3435189835991949
2022-01-10,0.557187786590261
2022-01-11,0.2987100644645866
2022-01-12,0.15999459354426213
2022-01-13,0.35654168458698804
2022-01-14,0.5043971054842893
2022-01-17,0.22042982700587455
2022-01-18,0.24208934188406786
2022-01-19,0.3533638405993652
2022-01-20,0.4818362328443702
2022-01-21,0.4683439490807106
2022-01-24,0.2710120440951058
2022-01-25,0.690358195389014
2022-01-26,0.8844796163086015
2022-01-27,0.8506664447575005
2022-01-28,1.7812556341197507
2022-02-07,0.3628690995310197
2022-02-08,0.8159262113516331
2022-02-09,0.4213629334764893
2022-02-10,0.4029098446372991
2022-02-11,0.5371478882373416
2022-02-14,0.506288576781299
2022-02-15,0.3126363737916705
2022-02-16,0.19565210687434284
2022-02-17,0.3530489124880649
2022-02-18,0.2528426147219006
2022-02-21,0.15936535719723804
2022-02-22,0.5230542461869115
2022-02-23,0.16290954941994426
2022-02-24,1.3957058396867803
2022-02-25,0.4762147174712197
2022-02-28,0.5590089956975257
2022-03-01,0.2261058321996321
2022-03-02,0.2582321151208411
2022-03-03,0.20618512975460795
2022-03-04,0.4666172135409735
2022-03-07,0.5846241785328529
2022-03-08,2.6116608400319152
2022-03-09,5.723528673237268
2022-03-10,0.6572575095403771
2022-03-11,2.2819117122936485
2022-03-14,1.844233019627869
2022-03-15,3.3188526581406212
2022-03-16,5.635511260313341
2022-03-17,1.4895978930510312
2022-03-18,0.9894373827026796
2022-03-21,0.963406612203042
2022-03-22,0.6828851656477647
2022-03-23,0.4357602054537345
2022-03-24,0.7482643003979732
2022-03-25,0.5978701623389591
2022-03-28,1.2534353280247232
2022-03-29,0.7569829580913932
2022-03-30,0.44611313810444014
2022-03-31,0.4166607965251455
2022-04-01,0.558276247930323
2022-04-06,0.4718452150243104
2022-04-07,0.8496292615450547
2022-04-08,0.9458202347398892
2022-04-11,0.9329846627307232
2022-04-12,1.833653270410004
2022-04-13,0.7152412516764786
2022-04-14,0.7500424334566943
2022-04-15,0.8357634340801516
2022-04-18,0.8433909833199491
2022-04-19,0.518058133383838
2022-04-20,0.7947221487177247
2022-04-21,2.0513826696356143
2022-04-22,1.57672396084111
2022-04-25,2.9328994771784043
2022-04-26,2.7280316434848086
2022-04-27,3.838289798471522
2022-04-28,1.448032805823099
2022-04-29,3.1925551975425908
2022-05-05,0.5583506154730535
2022-05-06,0.8686678582507071
2022-05-09,0.648588998602373
2022-05-10,1.5861904836107248
2022-05-11,0.6887412139507769
2022-05-12,0.8163041394165637
2022-05-13,0.6530327917419443
2022-05-16,0.6764981880939726
2022-05-17,0.7431813809353724
2022-05-18,0.5705280337663031
2022-05-19,0.5001936035279773
2022-05-20,0.4929121538961687
2022-05-23,0.3024657217001779
2022-05-24,0.8337012781700431
2022-05-25,0.6985642456930241
2022-05-26,1.3052347327557836
2022-05-27,0.4945904684453096
2022-05-30,0.5044936370613308
2022-05-31,0.6427227429337256
2022-06-01,0.5608106278260686
2022-06-02,0.31224190382950257
2022-06-06,0.5637522606081478
2022-06-07,0.7093430842270451
2022-06-08,0.8299868536361129
2022-06-09,0.7736303745371998
2022-06-10,0.5102672617780064
2022-06-13,0.8237783217508338
2022-06-14,1.5218189702351426
2022-06-15,1.3678354913652275
2022-06-16,0.6624973918127949
2022-06-17,1.1126222782882642
2022-06-20,1.380670110638325
2022-06-21,1.0147248654814427
2022-06-22,0.6272417406258821
2022-06-23,0.5663132920474112
2022-06-24,0.5873254493798106
2022-06-27,0.4341390794382495
2022-06-28,0.44202726310673707
2022-06-29,0.92812877257893
2022-06-30,0.5520440116920468
2022-07-01,0.4173261156117372
2022-07-04,0.43174731915179104
2022-07-05,0.80854651563179
2022-07-06,0.697018686263224
2022-07-07,0.3706680678192175
2022-07-08,0.5220875336916624
2022-07-11,0.5087360237945742
2022-07-12,0.7285266097553978
2022-07-13,0.4524384188830675
2022-07-14,0.4023258736686052
2022-07-15,0.8811630046837614
2022-07-18,0.5906853015648668
2022-07-19,0.5269359631332848
2022-07-20,0.19859485569512486
2022-07-21,0.4200826119207401
2022-07-22,0.6435466209973003
2022-07-25,0.5226476022599855
2022-07-26,0.2836875496708147
2022-07-27,0.18294970554013415
2022-07-28,0.3368541891112916
2022-07-29,0.4664460395351404
2022-08-01,0.6142813813938689
2022-08-02,2.151287677336668
2022-08-03,0.7882388618036121
2022-08-04,0.7074346170548421
2022-08-05,0.5809319128283118
2022-08-08,0.2075433760550457
2022-08-09,0.1499547007070419
2022-08-10,0.3102789233767625
2022-08-11,0.23926747489470754
2022-08-12,0.2882465693446555
2022-08-15,0.3292145354313774
2022-08-16,0.30218366756805226
2022-08-17,0.4099511361730143
2022-08-18,0.2303232799465049
2022-08-19,0.3244823217690932
2022-08-22,0.2608215675907153
2022-08-23,0.2572915269927716
2022-08-24,0.8003660499520073
2022-08-25,1.0793686288985582
2022-08-26,0.31278237388425506
2022-08-29,0.4041307530216081
2022-08-30,0.4137124963554814
2022-08-31,0.9340729864303852
2022-09-01,0.4895427894371416
2022-09-02,0.4111907123107568
2022-09-05,0.489668199706379
2022-09-06,0.2747272992659063
2022-09-07,0.20237184159417815
2022-09-08,0.2633815353071464
2022-09-09,0.33147087642440665
2022-09-13,0.20715716154646327
2022-09-14,0.2962552686394319
2022-09-15,0.8124913243569002
2022-09-16,0.7725314757701913
2022-09-19,0.6918413696075479
2022-09-20,0.3897570108102727
2022-09-21,0.7482834531324869
2022-09-22,0.5818153469193971
2022-09-23,1.050677935590396
2022-09-26,0.908285521564768
2022-09-27,0.6829569494352824
2022-09-28,0.7306898905632638
2022-09-29,0.7586335881855382
2022-09-30,0.8019929030398774
2022-10-10,0.8671810483281006
2022-10-11,0.990360645047428
2022-10-12,1.4071674794220483
2022-10-13,0.6461107393895915
2022-10-14,0.5098077827578092
2022-10-17,0.5112053390862145
2022-10-18,0.3762978285520101
2022-10-19,0.4901215096970232
2022-10-20,1.2735776439978597
2022-10-21,0.5331975160851592
2022-10-24,2.1943716647149034
2022-10-25,2.9118929239856497
2022-10-26,0.6636074282941895
2022-10-27,0.8991260254756697
2022-10-28,1.093960584918661
2022-10-31,1.2976820866873746
2022-11-01,1.1859088362796248
2022-11-02,0.8247951757286764
2022-11-03,0.5608116371032537
2022-11-04,0.7335360395664667
2022-11-07,0.8678607106241362
2022-11-08,0.3364624842991743
2022-11-09,0.3812994326092759
2022-11-10,0.5097429149388969
2022-11-11,0.955075391565842
2022-11-14,0.6485518637697306
2022-11-15,0.5551276151884964
2022-11-16,0.4219176507826583
2022-11-17,0.3899373423277364
2022-11-18,0.5738066242537755
2022-11-21,0.4493890714900421
2022-11-22,0.7446628339935961
2022-11-23,1.026115496093645
2022-11-24,0.3024866846529876
2022-11-25,0.4424753108795096
2022-11-28,0.6632118411203052
2022-11-29,0.3879570817460921
2022-11-30,0.3389396069450328
2022-12-01,0.3433521748368654
2022-12-02,0.21728523231599411
2022-12-05,0.27022874008082537
2022-12-06,0.38537870064302254
2022-12-07,0.5344549941637914
2022-12-08,0.4077369374893086
2022-12-09,0.3475364740010645
2022-12-12,0.14443700731563344
2022-12-13,0.2340441487016132
2022-12-14,0.363829616283964
2022-12-15,0.2723758172262465
2022-12-16,0.27614087395459674
2022-12-19,0.4785928096340161
2022-12-20,0.4634294124721154
2022-12-21,0.34056640514241643
2022-12-22,0.3961304270917311
2022-12-23,0.49064164779279
2022-12-26,0.21227879711302536
2022-12-27,0.1792589778694301
2022-12-28,0.16137481830315673
2022-12-29,0.17946584394524387
2022-12-30,0.12793245573657427
2023-01-03,0.27913291569996995
2023-01-04,0.1673814068907073
2023-01-05,0.2304252535910711
2023-01-06,0.14757861676736134
2023-01-09,0.15364314689876854
2023-01-10,0.12622699162289927
2023-01-11,0.22072643168181366
2023-01-12,0.15019611262190588
2023-01-13,0.1865939555303827
2023-01-16,0.4342112099568038
2023-01-17,0.16814450542709386
2023-01-18,0.14041338487111435
2023-01-19,0.22829914745983265
2023-01-20,0.17839163713684322
2023-01-30,0.3887373542149273
2023-01-31,0.2358449941219239
2023-02-01,0.2509434234421915
2023-02-02,0.3401843193120286
2023-02-03,0.3671178429239319
2023-02-06,0.2428929870060881
2023-02-07,0.23987466673872396
2023-02-08,0.1557096856523115
2023-02-09,0.2586867716674675
2023-02-10,0.1671396906714005
2023-02-13,0.2296464576792244
2023-02-14,0.08035535884806592
2023-02-15,0.13574055815958272
2023-02-16,1.2157635657253858
2023-02-17,0.6816123973113284
2023-02-20,0.4784258257236472
2023-02-21,0.5527090149062152
2023-02-22,0.22381596462620285
2023-02-23,0.3439954252864115
2023-02-24,0.29486115965092563
2023-02-27,0.33569420464151695
2023-02-28,0.2566456521765561
